placename,place_id;id_review,caption,timestamp,rati,rating,username,n_photo_user,url_user
Parque de La Alcazaba,ChIJQQnH8DXkFg0R7MrfzzZ5eHU;"ChdDSUhNMG9nS0VJQ0FnSURrdGNYMWtBRRABGhZpOW8zRktELUE0R1ladGJJMmtwRFRR,""Es un lugar precioso donde pasar la tarde, y tiene unas visitas maravillosas de nuestra ciudad"",Hace 5 meses,2020-03-23 13:10:20.143699,5.0,Carolina Hernadez Gemio,0,0,https://www.google.com/maps/contrib/100442475354441971889?hl=es-ES"
Parque de La Alcazaba,ChIJQQnH8DXkFg0R7MrfzzZ5eHU;ChZDSUhNMG9nS0VJQ0FnSUMwcE1xUlFREAEaFkVYSW1Cc1NlV0k4TzRTTXp6aDNOZXc,,Hace 6 meses,2020-03-23 13:10:20.144696,4.0,iris gutica,0,0,https://www.google.com/maps/contrib/100551973914592642735?hl=es-ES
Parque de La Alcazaba,ChIJQQnH8DXkFg0R7MrfzzZ5eHU;ChZDSUhNMG9nS0VJQ0FnSUMwNklPUGZnEAEaFmpuWmRfVjFIZndDVUR0Mkp4ZXVpNHc,,Hace 6 meses,2020-03-23 13:10:20.145694,4.0,Loli meroño,0,0,https://www.google.com/maps/contrib/113989373716026228843?hl=es-ES
Parque de La Alcazaba,ChIJQQnH8DXkFg0R7MrfzzZ5eHU;ChdDSUhNMG9nS0VJQ0FnSUMweU9DbjZnRRABGhZKdnFzQlRWRXdiQ2pnZm9pWWtzR2JB,Perfecto para dar un paseo. Muy bien cuidado,Hace 6 meses,2020-03-23 13:10:20.146691,5.0,Rafa Barragán G-L,0,0,https://www.google.com/maps/contrib/115040608122903848982?hl=es-ES
Parque de La Alcazaba,ChIJQQnH8DXkFg0R7MrfzzZ5eHU;ChZDSUhNMG9nS0VJQ0FnSURVcjhuOVpREAEaFktJZkU2WS1zekVtYk96OVV0WHZBaEE,,Hace 6 meses,2020-03-23 13:10:20.147689,5.0,Aitor Bb,1,0,https://www.google.com/maps/contrib/116178516652444179137?hl=es-ES
Parque de La Alcazaba,ChIJQQnH8DXkFg0R7MrfzzZ5eHU;ChdDSUhNMG9nS0VJQ0FnSURVdTd1YTlBRRABGhZQMG9OT3FIWmZ6dU96dlVuTHh2QWVn,,Hace 6 meses,2020-03-23 13:10:26.513219,4.0,María Escobar Gómez,0,0,https://www.google.com/maps/contrib/116675420207967331563?hl=es-ES
Parque de La Alcazaba,ChIJQQnH8DXkFg0R7MrfzzZ5eHU;ChdDSUhNMG9nS0VJQ0FnSURVeTltLTB3RRABGhYweU9kWUZ0emVXaGdyekVqcVptUkxB,,Hace 6 meses,2020-03-23 13:10:26.514212,5.0,esther garcia,4,0,https://www.google.com/maps/contrib/114989841996359010632?hl=es-ES
Parque de La Alcazaba,ChIJQQnH8DXkFg0R7MrfzzZ5eHU;ChZDSUhNMG9nS0VJQ0FnSURVcGN5YWJ3EAEaFnhweFkzTG9LVWdoRGM2Z1RjYnZYOFE,Tarde noche en familia puesta de sol espectacular,Hace 6 meses,2020-03-23 13:10:26.514212,5.0,tony ruiz,10,0,https://www.google.com/maps/contrib/100937061846705635231?hl=es-ES
Parque de La Alcazaba,ChIJQQnH8DXkFg0R7MrfzzZ5eHU;ChZDSUhNMG9nS0VJQ0FnSURVcWUyTUtREAEaFktKa2hWNDNhVG5zV1BMYmc2UFFiVUE,,Hace 6 meses,2020-03-23 13:10:26.515209,5.0,Maria Olivas,0,0,https://www.google.com/maps/contrib/100998849751195601167?hl=es-ES
Parque de La Alcazaba,ChIJQQnH8DXkFg0R7MrfzzZ5eHU;ChZDSUhNMG9nS0VJQ0FnSURVM3RDVU53EAEaFmg2ZXZnRnBhYjJzeW9GWk50UGdyZEE,Preciosas vistas,Hace 6 meses,2020-03-23 13:10:26.516206,5.0,fatidflores Fati,0,0,https://www.google.com/maps/contrib/102008658576916582934?hl=es-ES
Parque de La Alcazaba,ChIJQQnH8DXkFg0R7MrfzzZ5eHU;ChZDSUhNMG9nS0VJQ0FnSURVbnBySU5REAEaFkt6V2hlZDFackkwREVXczlHdkxOb3c,,Hace 6 meses,2020-03-23 13:10:26.517204,5.0,Estefania Escudero Sierra,0,0,https://www.google.com/maps/contrib/113835153204313916388?hl=es-ES
