id_review,caption,timestamp,rating,username,n_review_user,n_photo_user,url_user
ChZDSUhNMG9nS0VJQ0FnSUNVNS1XTUNnEAEaFjVDVW1VNHZ5MTUweVdEYno4cXFnYkE,,Hace 7 meses,2020-03-23 12:27:46.032459,5.0,Dori Gallego Martínez,47,0,https://www.google.com/maps/contrib/111414185009576349720?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNVdGJlM3B3RRABGhZPdVp3UjVrN0VHN3pCTC1yTjF5MS1n,,Hace 7 meses,2020-03-23 12:27:46.033456,5.0,Fátima García García,3,0,https://www.google.com/maps/contrib/114034204895472380855?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNVam9iZHVnRRABGhZ4OFlpWExTWGloczEyTmM0Yk1BaE93,,Hace 7 meses,2020-03-23 12:27:52.558567,4.0,Rafael Fernandez Gonzalez,0,0,https://www.google.com/maps/contrib/103259788302087471190?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNVZ3REM1NBEAEaFnhaWVp2cEZ1MHN6YWhFcllsS1ZQNFE,,Hace 8 meses,2020-03-23 12:27:52.559565,5.0,Susana Bandeira,5,0,https://www.google.com/maps/contrib/101045299116348913096?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNVNkw3OTR3RRABGhYzRzF3UWJrVlQ4dGRXQU9qNkc0Skh3,,Hace 8 meses,2020-03-23 12:27:52.559565,4.0,Jose Jaen,0,0,https://www.google.com/maps/contrib/100920717297803247690?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURrNy1Db0hBEAEaFlN4cXJDczA2TFNfaWhCTlFfN1l4ZkE,,Hace 8 meses,2020-03-23 12:27:52.560562,4.0,Pedro Pichi,3,0,https://www.google.com/maps/contrib/100512726955850782024?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURrd2RUbzhBRRABGhZUQW1HcVNFdFc4Z2NqemFKU2x4Vm5n,"Bonito,para pasar un ratito, pero pequeño creo que deberían ampliar la coleccion",Hace 8 meses,2020-03-23 12:27:52.561560,3.0,Mari Mar Alonso,1,0,https://www.google.com/maps/contrib/116815452850081227813?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURrZ1kzQ2t3RRABGhZmdWdEZXFid1NTVFBON0luWUxiZDlR,Un buen sitio para conocer la historia del carnaval de la cuidad y ver los disfraces ganadores de los últimos años.,Hace 8 meses,2020-03-23 12:27:52.562558,5.0,Verónica García,17,0,https://www.google.com/maps/contrib/104523828360727469152?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNrM2ZyX3R3RRABGhZBcjBHOWpRMzhKT01tQTY5MkpuWlpB,,Hace 9 meses,2020-03-23 12:27:52.563553,5.0,Soledad Caballero,1,0,https://www.google.com/maps/contrib/106129888121320826774?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURFdjkzaktREAEaFmhYaFptQVJXLVZMRTVJb0V6a0otcFE,,Hace 9 meses,2020-03-23 12:27:52.564554,2.0,Luciano Nogales,0,0,https://www.google.com/maps/contrib/107971128579068534619?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNFdS1hSldnEAEaFmF1cjlOa3U5U0QxekNJOFUzQWF6ZlE,,Hace 9 meses,2020-03-23 12:27:52.565548,5.0,El Corte de Espín Cortadores y Venta de Jamón,0,0,https://www.google.com/maps/contrib/100137590712433164474?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNFMjd1VmtRRRABGhZKSjg2S2dLNEc1d3pyeFZFMFpscFFB,Lugar histórico,Hace 9 meses,2020-03-23 12:27:52.566546,5.0,angel parreño gordillo,0,0,https://www.google.com/maps/contrib/108612728380079697973?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUM0NDVuRnlBRRABGhY3RVpTRmdQT0ZvUlJ5Rno3Tm1QaUt3,,Hace 9 meses,2020-03-23 12:27:59.287091,3.0,Fatima ZB,0,0,https://www.google.com/maps/contrib/106771015075265338782?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUM0eGZLblZnEAEaFjJnSEt3Wlo4YnYxZVZ3aGhsVWluZ2c,,Hace 9 meses,2020-03-23 12:27:59.288088,5.0,Pradajoz Pradajoz,22,0,https://www.google.com/maps/contrib/114925228138988681538?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUM0b29HOVdnEAEaFnphMWNUTkJHd2ZNSFJQSmtIVGFZNnc,,Hace 9 meses,2020-03-23 12:27:59.289085,4.0,Emilia Mª Fernández Rodríguez,0,0,https://www.google.com/maps/contrib/115681857559461398106?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUM0ektTb1BBEAEaFnZ6NUtlYjVuSi1aU01veGxpbC02Zmc,Curioso,Hace 9 meses,2020-03-23 12:27:59.290083,4.0,Daideas 21,0,0,https://www.google.com/maps/contrib/108777827415858009860?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUM0aE1UN1hBEAEaFmNXd21ULVh0ZmlCOUwweFlyaVB5cGc,"(Traducido por Google) Me gustó la visita, si pasa, a propósito no vale pk y pequeño  (Original) Gostei vale a pena visitar se passar por lá , de propósito não vale a pena pk e pequeno",Hace 9 meses,2020-03-23 12:27:59.291080,4.0,Paulo Costa,6,0,https://www.google.com/maps/contrib/118194632336914563654?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURZeC0yQnZBRRABGhZacUJKcW5XWnE2Q18yN3FobjdrLU5B,Precioso,Hace 9 meses,2020-03-23 12:27:59.292077,5.0,Rodrigo Gerardo Calderón Urrea,80,0,https://www.google.com/maps/contrib/104537992296164308379?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURZLTRMZmRnEAEaFkVodnY5RGZsTkVLVzFfSjlxY3BwNmc,"Creo que no está a la altura de un carnaval con la reputación que se supone que tiene el de Badajoz. Parece que tenían un edificio vacío y se les dió por llenarlo de cosas relacionadas con el carnaval. Es gratuíto, pero hay cosas más interesantes en la ciudad.",Hace 9 meses,2020-03-23 12:27:59.293074,2.0,Diego VF,0,0,https://www.google.com/maps/contrib/112156418375500073556?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURZbzZ6SUZBEAEaFjVLWjVvWFlnaFdVYXFqV1BpT0ZvREE,Muy bonito e interesante,Hace 10 meses,2020-03-23 12:27:59.293074,4.0,Juan Carlos Clavijo Clavijo,16,0,https://www.google.com/maps/contrib/115339711506510474522?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURZd18zWGt3RRABGhZYVnZNM2kxU3FaYmFJM0RpT0pYV1Jn,,Hace 10 meses,2020-03-23 12:27:59.294072,5.0,lola bautista,6,0,https://www.google.com/maps/contrib/100014911245349217795?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURZM3NDVURREAEaFmphRWg4dnAzWnl1c1NlMXFKU0hnR0E,"(Traducido por Google) Trajes muy bonitos, variados, para todos los gustos.  (Original) Sehr schön, vielfältige Kostüme, etwas für jeden Geschmack dabei",Hace 10 meses,2020-03-23 12:27:59.295069,5.0,christiane schmitz,0,0,https://www.google.com/maps/contrib/115969855601835709768?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURZeXN1OFVREAEaFkVjeEhrYUNNZFpfc1lCSWljcGVEdmc,Sitio icónico para parar,Hace 10 meses,2020-03-23 12:28:06.006240,5.0,Antonio Toscano,0,0,https://www.google.com/maps/contrib/118016227211165849466?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURZZ3RiLXlBRRABGhZTUjRVM0tFLVpSclV6eWVTcEN2V2t3,Bien,Hace 10 meses,2020-03-23 12:28:06.007237,4.0,Agustin Canales,0,0,https://www.google.com/maps/contrib/108308820992043395601?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURZbkk3QlhBEAEaFndyN3hPQUMxWFBOMlNXTUVlRzVodFE,"Edificio moderno, excelente ubicación,estacionamiento e interesante",Hace 10 meses,2020-03-23 12:28:06.008236,5.0,Judith,0,0,https://www.google.com/maps/contrib/107323589028771942749?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURZbk5qcW53RRABGhZ3TFgtMDMyWEJ2MUZaSG5NLXlLeGdR,Uno de los mejores Carnavales de España,Hace 10 meses,2020-03-23 12:28:06.009208,5.0,Raúl Garcia Higueras,0,0,https://www.google.com/maps/contrib/101626307772278469654?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURZaE1UWHZ3RRABGhYzR0Znb2FDSVRodk9LeXNQWXVGRTB3,,Hace 10 meses,2020-03-23 12:28:06.010229,5.0,VidinhaX XXX,0,0,https://www.google.com/maps/contrib/109863976289069273264?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURZLUlmWl9RRRABGhZLelZOVG1XUldZSEhCUGpmcWJ4bkRn,,Hace 10 meses,2020-03-23 12:28:06.011227,5.0,Maria Teresa Teodoro,0,0,https://www.google.com/maps/contrib/103349552468514073862?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURZa1A2WWV3EAEaFlBoSko3RzlwNWpNQzlpTlJISTlRd1E,,Hace 10 meses,2020-03-23 12:28:06.012224,5.0,Manuel Angel Sanchez Remior,0,0,https://www.google.com/maps/contrib/113219638482856468119?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNZNzlPRm93RRABGhZfQ1RSR2hFME02Z2pBLXlhVGZKYUtB,,Hace 10 meses,2020-03-23 12:28:06.013221,4.0,Raul Juarez,0,0,https://www.google.com/maps/contrib/101901716528367301310?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNZdTlmN3B3RRABGhY4TThjWVdVbHdpX2ZocS1yZlZrU1Bn,,Hace 11 meses,2020-03-23 12:28:06.014219,4.0,Ricardo Royano,0,0,https://www.google.com/maps/contrib/110501354512681934817?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNZNjlmUWFBEAEaFkVETVV4Y1hCQmRLSXZIeFpVYzBuQXc,Muy agradable visita.,Hace 11 meses,2020-03-23 12:28:06.015216,5.0,ricardo tgn,10,0,https://www.google.com/maps/contrib/109110210347502883098?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNZODh2RXVRRRABGhZXUUQtSkltQS05SDVRa2xBOEdFcUZR,"Bastante chulo, me ha gustado, un poco poco pero es entrada gratuita y se permiten hacer fotos, volvería seguro.",Hace 11 meses,2020-03-23 12:28:12.922510,3.0,Edu Pei,0,0,https://www.google.com/maps/contrib/117204009469215943849?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNZa19faF9BRRABGhZ0aC1oVEdOWlhSZnlXSy1KaTdnS3Jn,,Hace 11 meses,2020-03-23 12:28:12.923507,5.0,Daniel Mulero Rollano,0,0,https://www.google.com/maps/contrib/101155887604052865922?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNZd2IySDZRRRABGhZJdXRvRjh1THZuYmxlQTJyc2Q0YkJB,,Hace 11 meses,2020-03-23 12:28:12.924505,4.0,Mari Mari,0,0,https://www.google.com/maps/contrib/103059927768766419001?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNZNnZfT2V3EAEaFk9qMDUzb2w4MDdidXV2XzgzUVFjOVE,,Hace 11 meses,2020-03-23 12:28:12.925502,5.0,manu santos,0,0,https://www.google.com/maps/contrib/101738685586887448709?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNZN1BPZC1RRRABGhY4dDhqbmNSVXBRdFpNWHM3NlVnODVB,Muy interesante ver los trajes todos juntos,Hace 11 meses,2020-03-23 12:28:12.926499,5.0,Juana Gilete Pache,0,0,https://www.google.com/maps/contrib/100304423590514492753?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNZN1BpdzhRRRABGhYwcENJWWZjU0o0ZFFWVEpQUVN0MEtR,,Hace 11 meses,2020-03-23 12:28:12.927497,5.0,MD FL,7,0,https://www.google.com/maps/contrib/113859860554622765396?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNZdEkyRzdnRRABGhZ1eTVuU092QVJpOVQydHpEYkhzaTNB,"(Traducido por Google) El Museo del Carnaval de Badajoz es un bellísimo museo monográfico que aborda sobre varios puntos de vista el fenómeno del Carnaval desde la ciudad de Badajoz, lugar donde se conmemora con gran movilización popular y entusiasmo. Además del enfoque antropológico a la fiesta, el museo presenta variadísimos objetos; trajes, disfraces y máscaras curiosas. Desde el punto de vista museográfico es también muy interesante. Vale la visita. Está situado en una zona céntrica de la ciudad y al lado de un aparcamiento.  (Original) O Museu do Carnaval de Badajoz é um belíssimo museu monográfico que aborda sobre vários pontos de vista o fenómeno do Carnaval a partir da cidade de Badajoz, local onde é comemorado com grande mobilização popular e entusiasmo. Além da abordagem antropológica à festa, o museu apresenta variadíssimos objectos; trajes, disfarces e máscaras curiosas. Do ponto de vista museográfico é também muito interessante. Vale a visita. Está situado numa zona central da cidade e ao lado de um parque de estacionamento.",Hace 11 meses,2020-03-23 12:28:12.928494,4.0,Mário Correia,2119,0,https://www.google.com/maps/contrib/113188734017251816464?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNZMUt5S2FREAEaFmpjNkNaUWc1Y1MxRDJWT1FWMHBfOFE,,Hace 11 meses,2020-03-23 12:28:12.929491,5.0,Almudena Lechón,0,0,https://www.google.com/maps/contrib/114627973402068561640?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNZcE9feEpREAEaFkUyblBjWXZINHY2WmRnSkRNLVFSclE,,Hace 11 meses,2020-03-23 12:28:12.929491,5.0,Jose Luis Arribas Romero,0,0,https://www.google.com/maps/contrib/113192532714735677428?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNZME8ya2dRRRABGhZ3SjBod2pyMjRVSE9xX0ItY3BKeUxn,,Hace 11 meses,2020-03-23 12:28:12.930489,4.0,ramdompro,8,0,https://www.google.com/maps/contrib/111199402764122568764?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNZa0lES3NRRRABGhZRc0p2T29ndGZaaEVHc3R2aGNUTXl3,,Hace 11 meses,2020-03-23 12:28:19.685583,5.0,Trung Lý Hữu,0,0,https://www.google.com/maps/contrib/105232889363361660022?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURvNzlua0ZBEAEaFjg5cnZUQTRxZG9tSGltOUZZblhPYUE,"Fabuloso,digno de ver.Hay dos disfraces de sevillano y de pirata que me los pondria yo y me iria tan contento al Carnaval de Badajoz.",Hace 11 meses,2020-03-23 12:28:19.686581,5.0,José Ángel Mazagatos Cano,0,0,https://www.google.com/maps/contrib/107878796391601827629?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURveDg2SGhnRRABGhZLUXpOZ21WdHZENDNORTNkQTdiaVBB,,Hace 11 meses,2020-03-23 12:28:19.687578,5.0,Sergio ssh,0,0,https://www.google.com/maps/contrib/104657996138209731022?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURvdThHcmpBRRABGhZnTFJyUk00b21wYXBjV1FIR1BEUEN3,,Hace un año,2020-03-23 12:28:19.688575,5.0,Jose Luis H-d,0,0,https://www.google.com/maps/contrib/112110177497094057940?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURvbnVpU2xBRRABGhZsbEd3dlAzZmx0RG9iZEIyRTV2NkF3,"Lugar atrayente para el turista y recomendable para poder conocer un poco más de los carnavales de Badajoz que no tienen nada que envidiar a los de otras provincias españolas.  Es espectacular, dejando impresionado en mi caso al menos ver todo el trabajo que hay en los trajes expuestos, o conocer a través de la pantalla pc cosas de las murgas que desfilan. Finalizada la visita nos ofrecieron un souvenir las chicas de la recepción, además de resolvernos las dudas con mucha gracia y simpatía.",Hace un año,2020-03-23 12:28:19.689572,5.0,Jose Burgueño,0,0,https://www.google.com/maps/contrib/100987237283634506424?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURvN3FQMXRBRRABGhZ2dFBBM0g4TmdTZExPNFdLdTFZM3F3,,Hace un año,2020-03-23 12:28:19.690570,5.0,Irene Fernandez,0,0,https://www.google.com/maps/contrib/112176296031066702489?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURvanZUM1lBEAEaFlJJZWI4R1hTYUlmcGp4eXJ5SlhoQlE,Muy interesante,Hace un año,2020-03-23 12:28:19.691567,4.0,marynena rodriguez,0,0,https://www.google.com/maps/contrib/115859817555709523587?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURvcHJmOUZ3EAEaFlZxQ05adWloS2xtUXFBSWlUa1oxa3c,"Observas la antigüedad de los Carnavales, y los cambios que han sufrido y como han ido evolucionando. Es curioso y merece la pena visitarlo.",Hace un año,2020-03-23 12:28:19.691567,4.0,Karen Olivera Castillo,22,0,https://www.google.com/maps/contrib/117379012498000668233?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURvNU1IRzV3RRABGhZWZTROeEwyMXc2VzB0WmYycE54bDZn,(Traducido por Google) Me encantó  (Original) Adorei,Hace un año,2020-03-23 12:28:19.692564,5.0,Olga Duarte,0,0,https://www.google.com/maps/contrib/110321399542488933330?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURvNU9ybGhRRRABGhZOWmdRU3RBNFRUSDhRdXNrekt5OEZ3,,Hace un año,2020-03-23 12:28:19.693562,5.0,Kini Henares,0,0,https://www.google.com/maps/contrib/102643671131928475928?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURvNU1MQ2dBRRABGhY4NUxjRkh5SmNvZWthODJKOEZYX1Zn,Muy soso,Hace un año,2020-03-23 12:28:26.506147,5.0,fatima urteaa,0,0,https://www.google.com/maps/contrib/103764970003194604588?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURvdUlXd0hBEAEaFmRRZGJuUDNlM0kyQ2hkWVd6dUxxZGc,,Hace un año,2020-03-23 12:28:26.507144,5.0,Antonio Sd,0,0,https://www.google.com/maps/contrib/110640462284012303497?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURveU1tV21BRRABGhZnSmdLZXZ3M1pRMmpQaDVJTzN1RTFB,Muy bueno para conocer detalles de la fiesta durante todo el año. Es GRATIS!!,Hace un año,2020-03-23 12:28:26.508141,5.0,Samuel Hermoso Espada,0,0,https://www.google.com/maps/contrib/108839820875166371559?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNvMzRtOHR3RRABGhYyMGdWRGRjc09fbThGaGhaeWhFWTZR,,Hace un año,2020-03-23 12:28:26.509138,3.0,Maria Gomez,0,0,https://www.google.com/maps/contrib/116358148113271708376?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURJN2JhSjNBRRABGhZOdWdPaHgwa1RKV2szdmU4a1ZYNlRn,,Hace un año,2020-03-23 12:28:26.510136,5.0,mariangeles porro,0,0,https://www.google.com/maps/contrib/103418334035966395918?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURvd091aHJnRRABGhZOUVVjc0lpekpUNl83emo0NEp4RmRR,,Hace un año,2020-03-23 12:28:26.511133,5.0,wendy marvell,1,0,https://www.google.com/maps/contrib/114588190593762338098?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNvOS1hOXVBRRABGhY5bHB6VWxaSVhSNGI2bVZJb0tLc2J3,"En pleno centro de la ciudad, muy próximo a la Plaza de San Francisco. Se puede encontrar el Museo del Carnaval de Badajoz, sin duda la fiesta más representativa de la ciudad y de mayor participación. Si no eres de Badajoz merece la pena la visita y conocer uno de los mejores Carnavales de España.",Hace un año,2020-03-23 12:28:26.511133,5.0,Miguel CABRERA FERNANDEZ,0,0,https://www.google.com/maps/contrib/110101904349901639048?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNvbDlhcnhBRRABGhZBdFcwbUZzY3VEdk82TGpYZ3Z0cjdn,"No me imaginaba tanto colorido y tanto ambiente , los trajes son espectaculares y el desfile una maravilla , hay que hacerse de paciencia ocho horas de desfile , pero no se te hace pesado . Aconsejable reservar una silla para el desfile",Hace un año,2020-03-23 12:28:26.512131,5.0,Luis De los Ríos,0,0,https://www.google.com/maps/contrib/108699084395875778796?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNveDl1TXhRRRABGhZFRHRzTEZ2cVVmM0dpRTJkUnU1alpR,(Traducido por Google) Realmente impresionado por la cantidad de trabajo que se realiza en un solo disfraz.  (Original) Really impressed by the amount of work that goes into just one costume.,Hace un año,2020-03-23 12:28:26.513128,5.0,Robert J Flann,12,0,https://www.google.com/maps/contrib/114180222347540687800?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNvLTVxeXRnRRABGhZTa01GQnk3WmZhWEpYQmdIUko4WDhn,,Hace un año,2020-03-23 12:28:26.514125,4.0,DavidGM153,0,0,https://www.google.com/maps/contrib/117743834027528337280?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNvdTVUV3F3RRABGhZlTWMyQzg4eHRKcXBpTm15cVgtYXdB,,Hace un año,2020-03-23 12:28:33.321125,5.0,Ali Maravilla,23,0,https://www.google.com/maps/contrib/100139899337779983648?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNvaTRibTNnRRABGhYxOVZ4UUxNTjYtTFhQUlVGQmhaSGx3,,Hace un año,2020-03-23 12:28:33.322122,5.0,Christian Lecanu,9,0,https://www.google.com/maps/contrib/118410337127031971155?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNvOWZPOV9RRRABGhZXbFBLMkl5ajZzWURpQVpFOG1tN0hn,,Hace un año,2020-03-23 12:28:33.323120,5.0,Splatterman,0,0,https://www.google.com/maps/contrib/111888199510228166714?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNvN29Dc2lnRRABGhZyWEw2anZrbUJMNWxpSmNSWm9ralRn,La historia del carnaval,Hace un año,2020-03-23 12:28:33.324117,3.0,Carlos Recio Silva,0,0,https://www.google.com/maps/contrib/107640260836794180900?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNvcnIyZzVBRRABGhZHVGQxRXVyWEk2NVhZUU9kV3ZCMkZR,,Hace un año,2020-03-23 12:28:33.324117,5.0,Valentin Torres,5,0,https://www.google.com/maps/contrib/102733585462577849072?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNvenBuMFR3EAEaFmRKT2paTjQxblJMSjFEdUJUMmN0R3c,Muy bien para lo q es como turista,Hace un año,2020-03-23 12:28:33.325114,4.0,mario picolini,11,0,https://www.google.com/maps/contrib/112983186287858147075?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNvdHJ2UXN3RRABGhZFcmRNSjRtMFNhbUZiUjJhd2R4UGtB,,Hace un año,2020-03-23 12:28:33.326112,5.0,Un Usuario De Google,0,0,https://www.google.com/maps/contrib/111865520779248983609?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNveHRtUXBRRRABGhZVYkh1Nm1GRGExUWtpd1ZqTkNETmNR,,Hace un año,2020-03-23 12:28:33.327109,4.0,COVIRAN VALDELACALZADA,1,0,https://www.google.com/maps/contrib/117717449004431243738?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNvc3U3d19BRRABGhYwSmpyVmQ2blE1M0RVSEx6OVFheE1n,,Hace un año,2020-03-23 12:28:33.328106,5.0,Carlos Rabazo Bicho,0,0,https://www.google.com/maps/contrib/109175807763597455915?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNva3B1VTF3RRABGhZPUVptLU91Yk1lSnoycV93UzRWUGpB,,Hace un año,2020-03-23 12:28:33.329104,5.0,Loli meroño,0,0,https://www.google.com/maps/contrib/113989373716026228843?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURJMi02dlF3EAEaFmt4dmF2d3JVRTB6X1Z0VW5QMnc5T1E,"No deje de visitarlo,es la historia de nuestro carnaval",Hace un año,2020-03-23 12:28:40.129291,5.0,Pedro Jose,0,0,https://www.google.com/maps/contrib/117983700742909475751?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNvOU1DZE9BEAEaFktsVnlvbVR3ajI4d1pieUhEMTNnV1E,Muy bonito,Hace un año,2020-03-23 12:28:40.130289,5.0,Almudena Perez,0,0,https://www.google.com/maps/contrib/117752088894238059928?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNvLU1DcmtRRRABGhZJZXFOcmQzYWhTaXNrOXJfeVBDRF93,,Hace un año,2020-03-23 12:28:40.131286,5.0,jose antonio duran abad,0,0,https://www.google.com/maps/contrib/103388884899850716411?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNvbUliRE9REAEaFkc3MzM0TG5hY0s0VDVBbVhvdFYxbkE,,Hace un año,2020-03-23 12:28:40.131286,4.0,jose luis rodriguez suarez,3,0,https://www.google.com/maps/contrib/113928433361316731902?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNvOEtlY0tBEAEaFjVnNFd3YjVPelN2aWN0NUtFZ093UHc,,Hace un año,2020-03-23 12:28:40.132284,5.0,Mercedes Dominguez Lozabi,0,0,https://www.google.com/maps/contrib/103898895244358412300?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNvNE1lbFpREAEaFk4ySG50NERHREs5bU1yaDhpd3JwaXc,Curioso y pintoresco,Hace un año,2020-03-23 12:28:40.133281,4.0,Maria Dolores García Díaz,0,0,https://www.google.com/maps/contrib/116502317200409291032?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNvb096Q21RRRABGhZ4dGJEYWFZcHBqckRDTHZBTG5WUmpB,,Hace un año,2020-03-23 12:28:40.134278,1.0,Miguel,0,0,https://www.google.com/maps/contrib/103331334284343127243?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURJei1XSl9RRRABGhZXem5iVDd3V185NGpESkdleGs3elZ3,,Hace un año,2020-03-23 12:28:40.135275,5.0,Manuel Broncano Martinez,0,0,https://www.google.com/maps/contrib/104147759898289030693?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURJOTRmODNnRRABGhZfZkpMNTVnb0xKYmJxX25oMklBa1FR,,Hace un año,2020-03-23 12:28:40.136273,5.0,Juan S G,0,0,https://www.google.com/maps/contrib/105111459145550035648?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURJdDhMTzRBRRABGhZ0UTgtVzVzaFZBZVBXR2VlU0twZzRB,Interesante pero nada mas,Hace un año,2020-03-23 12:28:40.137270,3.0,carlos gamero,0,0,https://www.google.com/maps/contrib/102511911035973121006?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURJMDVuZDlBRRABGhZFaDFBWGZyUi1DYThxTmJMbUtpMnZR,,Hace un año,2020-03-23 12:28:47.029508,4.0,Martin Lopez,0,0,https://www.google.com/maps/contrib/109527177749196214261?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURJZzU3ekV3EAEaFmF4R3dyeVI5UkRjV0NSelpndW5rRFE,,Hace un año,2020-03-23 12:28:47.030505,4.0,Bruna Prado,0,0,https://www.google.com/maps/contrib/109689614953476805603?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURJM2JlRGpRRRABGhY4NDdhZm1CZi1mZzVHOW9DNzdyXzZ3,"Sitio muy curioso donde poder admirar el trabajo de mucha gente y todos ellos con muchas ganas e ilusión  ,sitio recomendable X cierto los carnavales  son de lo más variopintos y bonitos de España",Hace un año,2020-03-23 12:28:47.031501,5.0,Manuel Garcia Caldera,0,0,https://www.google.com/maps/contrib/116416865870822453095?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURJbmYtZmdRRRABGhZkdkM1QUN5Z2g2bERYTi1mdXhqakxn,Pequeño pero precioso piezas reales y replicaa para muñecos. Tambien chirigotaa,Hace un año,2020-03-23 12:28:47.032499,4.0,Sr Fukaijin,0,0,https://www.google.com/maps/contrib/105069891498645347743?hl=es-ES
