id_review,caption,timestamp,rating,username,n_review_user,n_photo_user,url_user
ChdDSUhNMG9nS0VJQ0FnSUNNNGIzenhBRRABGhZzMW9oZGVaY0d3YlJKYjEyWm01RjVR,Un parque que no está mal,Hace 4 meses,2020-03-23 12:41:35.051930,3.0,Yuyi lxl,0,0,https://www.google.com/maps/contrib/114790312959380106546?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNNNFkyQ1ZnEAEaFlp3RVZ2TnhMTVdSaWFkWXFreml2ckE,Muy bien cuidado. Animales sueltos.,Hace 4 meses,2020-03-23 12:41:35.052927,5.0,Manuel Caro Hernandez,0,0,https://www.google.com/maps/contrib/116120298659837733691?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNNb2JIRE5REAEaFkdhZXlLbWdqMFNRX0dta2twNzExU2c,,Hace 4 meses,2020-03-23 12:41:35.053924,4.0,Cati Del Viejo,7,0,https://www.google.com/maps/contrib/118317242192144467708?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNNbnJUNHpBRRABGhZkbEZNUjU4bXFHVGNIaGxmLXhnYkF3,,Hace 4 meses,2020-03-23 12:41:35.054921,5.0,rosa ugia,0,0,https://www.google.com/maps/contrib/100143834835753879977?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNNeXBtVEtREAEaFnBTaUVwd2NhUDVOMFVnNzhTVjRnVmc,,Hace 4 meses,2020-03-23 12:41:42.104210,4.0,Blanca M,0,0,https://www.google.com/maps/contrib/107285709485089217740?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQwMDVEQnJnRRABGhZtR2g0cEM4ZjJmNDNoTTIzUmhhTV9B,,Hace 4 meses,2020-03-23 12:41:42.105207,5.0,Bruno Ferreira,0,0,https://www.google.com/maps/contrib/115696504403226076786?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwNDctMEhBEAEaFnlpSFBjMzlNV0RESGxNdnJqS2toYUE,Parque muy tranquilo y acogedor,Hace 4 meses,2020-03-23 12:41:42.105207,4.0,José Antonio Cb,0,0,https://www.google.com/maps/contrib/115218469900913452207?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQwdzdUaTZBRRABGhZEa1NMbGNXSW0xTXFBVjM3bllIWXF3,,Hace 4 meses,2020-03-23 12:41:42.106204,4.0,Isabel Domingues,3,0,https://www.google.com/maps/contrib/108521560030498307786?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwZzVUSFNnEAEaFjJTeUlDX1hXZzRNdkVTRzlWb0xOdWc,,Hace 4 meses,2020-03-23 12:41:42.107202,5.0,Manuel Gregório,0,0,https://www.google.com/maps/contrib/116583534320729090716?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQwX2R1VzZnRRABGhZ5amtDVUNFcmVyQUVtZ1hTYWpqNzhn,,Hace 4 meses,2020-03-23 12:41:42.108199,5.0,Augusto Aliseda,12,0,https://www.google.com/maps/contrib/100700671289696333347?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwbmVhRUx3EAEaFm1HYVJDc2hia0Q1V2EzOTlZTGNiblE,,Hace 4 meses,2020-03-23 12:41:42.109197,5.0,Clara María Reynolds Bueno,3,0,https://www.google.com/maps/contrib/115937166054911714210?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwbmFhVFB3EAEaFnBfWHh0STYwYWFfNkl3UW1xMmFRM2c,,Hace 4 meses,2020-03-23 12:41:42.110194,5.0,Miguel Fajardo,3,0,https://www.google.com/maps/contrib/101761801604102892211?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQwN2ZmZF9nRRABGhY4RzVPSWg4QnB0OUFqamoxdUo1U1hn,,Hace 4 meses,2020-03-23 12:41:42.110194,3.0,Alexis Clara,0,0,https://www.google.com/maps/contrib/117181077156815745617?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwemJ2dUxBEAEaFmpFRFJTMTRmNEN6UHVrNHFENVgwQVE,,Hace 4 meses,2020-03-23 12:41:42.111191,5.0,Alfredo López,0,0,https://www.google.com/maps/contrib/112661765135018729122?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQwdFp5ZnZBRRABGhZOcXJEeUw5cXhSM1BVc0s5NjU2cUZB,"Precioso, ideal para ir con los niños, bien cuidado",Hace 4 meses,2020-03-23 12:41:49.299891,5.0,SunrisePC-RetroArcade,0,0,https://www.google.com/maps/contrib/105829845806821249522?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwMWYyN0RREAEaFkhmbEZtVnVxbGRjMm5PRGs4NjNEZ0E,"Buen lugar para pasear, estar con los niños que se divierten jugando y tomar un refresco o copa escuchar música....etc.",Hace 4 meses,2020-03-23 12:41:49.300889,5.0,Meli Ortiz,12,0,https://www.google.com/maps/contrib/101674323214700670008?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQwbGQyVG13RRABGhZjWGFiMUV5WWVhWUdjZTJRSUlwYlln,,Hace 4 meses,2020-03-23 12:41:49.301885,5.0,rafael cantero,0,0,https://www.google.com/maps/contrib/115778368429491950762?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwbGJpbU5nEAEaFjhFVXMxZFdRU2xjbURiQ2FfbEVNWXc,,Hace 4 meses,2020-03-23 12:41:49.302882,5.0,Juan Machado,4,0,https://www.google.com/maps/contrib/110975664035594044723?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwNWVtVUZ3EAEaFlF3b2RvNW1sODNsbTBKU1AtVU1TbWc,Perfecto para jugar a Pokemon,Hace 4 meses,2020-03-23 12:41:49.302882,5.0,Alberto Abril,0,0,https://www.google.com/maps/contrib/109417302283440703312?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQweGZ2bkhREAEaFkdsMDZ6YnRtZk54NHhuMWhWWFhBYUE,,Hace 4 meses,2020-03-23 12:41:49.303880,5.0,lale dj lalepz,8,0,https://www.google.com/maps/contrib/114570826301833075047?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwaGNhNU5nEAEaFnhpNTJmTnBVRmV5eW4xM1g0TENCS0E,,Hace 4 meses,2020-03-23 12:41:49.304877,5.0,Stef Manxina,8,0,https://www.google.com/maps/contrib/111443600472439630043?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQwdVpqX2dBRRABGhYxU3AyWmdRMU5nOFFsUjBHTE5NQVJB,,Hace 4 meses,2020-03-23 12:41:49.305874,5.0,Santos Trinidad,0,0,https://www.google.com/maps/contrib/112879108127142027076?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQwNmNDbDdRRRABGhZ6b0p1ZXFNT19JTEZWdkxIczhEeElR,,Hace 4 meses,2020-03-23 12:41:49.306872,4.0,Diego Reglero,0,0,https://www.google.com/maps/contrib/108192050444417698666?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwcWFIQkhnEAEaFjRVd2txV3NNMmlOQmNGZ2VudXp2RFE,,Hace 4 meses,2020-03-23 12:41:49.307869,3.0,Polifemo Siete,0,0,https://www.google.com/maps/contrib/103727091653434902677?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwOGVfSUxBEAEaFjM4dk5TVURENW00TTNvNWlaQlN5aEE,,Hace 4 meses,2020-03-23 12:41:56.501030,4.0,Elena Gutierrez,0,0,https://www.google.com/maps/contrib/112156008196530513829?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwOGNTSUJREAEaFjMzSXNPWnVxaTI5WjkyTWd3ZHZ5QUE,,Hace 4 meses,2020-03-23 12:41:56.502028,5.0,maribel galan,9,0,https://www.google.com/maps/contrib/106410002809517143122?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwc2ZTVEpnEAEaFjJqLWxuSUVtdUJBRE9JN1BrLUNLTmc,,Hace 4 meses,2020-03-23 12:41:56.502028,1.0,rafael joaquin burguete gonzalez,3,0,https://www.google.com/maps/contrib/116171070148568289398?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwb2Vhdk1REAEaFnhjdXRESWpDbW1xR3dGeGdzanZUTEE,Muy tipico de Badajoz,Hace 4 meses,2020-03-23 12:41:56.503025,4.0,Jacinto Cerezo Goyeneche,18,0,https://www.google.com/maps/contrib/109492786236159857681?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwZ2NmemN3EAEaFk1nOTliYllrbFNuUUFZdjJVWGFGU0E,Lo,Hace 4 meses,2020-03-23 12:41:56.504022,3.0,Pablo de la Fuente Pedrosa,0,0,https://www.google.com/maps/contrib/111790490175452404626?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwZ2RyVFVREAEaFm5COGtpVFdOWmpTdGVtdnNmODFVYVE,Muy bonito y cuidado,Hace 4 meses,2020-03-23 12:41:56.505019,5.0,L CS,0,0,https://www.google.com/maps/contrib/101262846381581995060?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQwZ1lyaW5nRRABGhZHNG1nWDNlLW5DMlhfbC1TSHVRTUxB,,Hace 4 meses,2020-03-23 12:41:56.506017,5.0,Carlos Casablanca,6,0,https://www.google.com/maps/contrib/100647491466090518018?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQwM3BxMmtRRRABGhZ3VzZvUnQ0TjR2UG94ZXI2MGNka3Zn,,Hace 4 meses,2020-03-23 12:41:56.506017,5.0,Juan Carlos,0,0,https://www.google.com/maps/contrib/106143943406249461168?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQwbnEzTHRBRRABGhZuNTZFekdYSC1kdnJpNzJDRDdXSVBR,Parque con gran variedad botanica,Hace 4 meses,2020-03-23 12:41:56.507014,5.0,juan pablo rumbo borrella,0,0,https://www.google.com/maps/contrib/101190767478137159929?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQwN3ViSnBBRRABGhYyNWJSNTNZWnI4R1NpWnBEdHoxSXRB,,Hace 4 meses,2020-03-23 12:41:56.508011,5.0,Jose Antonio,18,0,https://www.google.com/maps/contrib/116309974591172156691?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQwN3N6Q2hRRRABGhZ3TkFDTmx3SXJpNEFZTVBYVGV5c1FR,,Hace 4 meses,2020-03-23 12:42:03.664131,5.0,R.S.M el_yervbaas,0,0,https://www.google.com/maps/contrib/117149544566294225026?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQwN3NqV3lnRRABGhZyazdsVm95ZlBQR2NHdy1DVktxbjRB,,Hace 4 meses,2020-03-23 12:42:03.665127,3.0,Magdalena Montesinos Nieto,3,0,https://www.google.com/maps/contrib/111022498268491993510?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQwcnFIaDFBRRABGhZzN1dZbXp5NWU3Y0pTNk1mU0dRM3Bn,,Hace 4 meses,2020-03-23 12:42:03.666124,5.0,Raul Perez Monzon,3,0,https://www.google.com/maps/contrib/110147121504725677601?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwOHJlclVnEAEaFk95ckhZdlJXRWcwUWpqTTBQMW1zZWc,"Mucho encanto,un lugar con mucha historia",Hace 4 meses,2020-03-23 12:42:03.667121,5.0,Lola López Sosa,8,0,https://www.google.com/maps/contrib/109140130508144652231?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQwNXBYODNRRRABGhZkdXdXUWdTZEZ5Nko2aFdxSXlSenBB,,Hace 4 meses,2020-03-23 12:42:03.668119,5.0,CMH Carpintería y Muebles,0,0,https://www.google.com/maps/contrib/105606082924515378161?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQwaHNEVmhnRRABGhZsemZMbUVsSF9SdE1LZ2Zld3NLVjNR,,Hace 4 meses,2020-03-23 12:42:03.669116,4.0,MAJO VIGUI,0,0,https://www.google.com/maps/contrib/109672130776579137019?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwLXNPQkdREAEaFjlDU0tDeGc5TnctVTVyTk5HMXgxS2c,👍👍👍👍,Hace 4 meses,2020-03-23 12:42:03.669116,5.0,Carlos Chenrim Salgueiro,0,0,https://www.google.com/maps/contrib/102112057256730629543?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQwdXN2N2pnRRABGhZwSV85c2VkS2xqSEpROFRMRXNVaVRB,Muy bonito,Hace 4 meses,2020-03-23 12:42:03.670114,5.0,Pablo Melchor,3,0,https://www.google.com/maps/contrib/105437920319077961054?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwdXA3b1BBEAEaFkl4V00wbm0wMHR3Q2w5WTBvMy1Ma1E,,Hace 4 meses,2020-03-23 12:42:03.671111,3.0,Yolanda Tabuenca Abanto,4,0,https://www.google.com/maps/contrib/108471655499043975416?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQwdXVUa2xRRRABGhZwSUMwRXRRS0tPMUdwZE5WbVd3aTB3,,Hace 4 meses,2020-03-23 12:42:03.672108,5.0,Julián Martínez,0,0,https://www.google.com/maps/contrib/115943452269885994687?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQwdXFEbHJRRRABGhZBcFk0SHg0QmZpZnBqOURrQmg4Y0x3,Pues muy grande,Hace 4 meses,2020-03-23 12:42:11.125316,5.0,david guillen perez,4,0,https://www.google.com/maps/contrib/101111091007131025930?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQwbXJMODhRRRABGhZSeHBmV3RYMXFEUXZmNzk4Y3hWWl9R,,Hace 4 meses,2020-03-23 12:42:11.126313,4.0,rodrigo muñoz,1,0,https://www.google.com/maps/contrib/105028808707197020080?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwbXZ5N1FREAEaFjFhZHYxSUl4UUVEM2RaazZ1LWZ2dkE,,Hace 4 meses,2020-03-23 12:42:11.127311,5.0,Adriana Almendariz,7,0,https://www.google.com/maps/contrib/109356439883522943384?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQwa3BfU3JRRRABGhZwTWJ4U19KTHFGbmFOYXNsRUZ5b09R,,Hace 4 meses,2020-03-23 12:42:11.128308,4.0,Ismael Tallero,0,0,https://www.google.com/maps/contrib/102591374716405324247?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwa29EalB3EAEaFnR0SXhuM3ozN2JhdGlPTGJwbk5xQ3c,Parque muy céntrico con zona infantil y zona bar con terrazas y mucha naturaleza.  Ideal familias.,Hace 4 meses,2020-03-23 12:42:11.129306,5.0,María PV,0,0,https://www.google.com/maps/contrib/102683873765814607459?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQwNHFmbzNRRRABGhYxMGE3R2kwT1BMWXFKNGs3UnZ2RExn,,Hace 4 meses,2020-03-23 12:42:11.129306,5.0,Ana Grosso,28,0,https://www.google.com/maps/contrib/103464958279503349415?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQwd3RYRy13RRABGhZoNExldUp5a0VvZjgtTGtnUXo5LTdR,,Hace 4 meses,2020-03-23 12:42:11.130303,5.0,Milagros Marquez,2,0,https://www.google.com/maps/contrib/105882989877587580710?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQwdktQdXBBRRABGhZ1SjFHb29oM213NFZ2am9ReEUyMm13,,Hace 4 meses,2020-03-23 12:42:11.131300,5.0,horacio bruno,0,0,https://www.google.com/maps/contrib/110402048856209339359?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwM08yaE1REAEaFnk1bGpTWWI2QVNGaTlub25HRzJna0E,Muy cuidado,Hace 4 meses,2020-03-23 12:42:11.132297,4.0,Celso Gomez Carmona,26,0,https://www.google.com/maps/contrib/110158438402509838224?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwM0xhUkVBEAEaFld3MUQ5RVdBeFlGV0RlNzNBcUxxa3c,,Hace 4 meses,2020-03-23 12:42:11.133295,5.0,Maria Angeles Duran Rastrojo,0,0,https://www.google.com/maps/contrib/107183519247233235130?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwN0tlallBEAEaFkNXNnF3OGdSSV9TZC1icXRRSktHVkE,,Hace 4 meses,2020-03-23 12:42:18.430250,4.0,JesúsDxC PRO,0,0,https://www.google.com/maps/contrib/100688939384731590213?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwckllQVRBEAEaFjFFT3Y3ZE5QV2Jza0ZhUElzRVdmSWc,,Hace 4 meses,2020-03-23 12:42:18.431247,5.0,Eduardo Bautista Martínez,1,0,https://www.google.com/maps/contrib/114876744656899051863?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQwclA3WHd3RRABGhZMeDk1X3lfLXRLWGxZN3k4TDI2TGdR,,Hace 4 meses,2020-03-23 12:42:18.432245,5.0,Manuel Ángel Sánchez Remior,0,0,https://www.google.com/maps/contrib/114633485879904954791?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQwOUp1UHJBRRABGhZyWXdvMmZUVE9hY0ZHWGd3aHdYaXd3,"Por ser un pulmón para la zona. Tener gran variedad de árboles, arbustos, plantas de flor. Multitud de bancos para sentarse y buena iluminación. Es una pena que se hayan perdido muchas de las explicaciones en paneles que se pusieron en los '80.",Hace 4 meses,2020-03-23 12:42:18.433242,5.0,Macarena Domínguez Vinagre,0,0,https://www.google.com/maps/contrib/116425475397951749008?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwOUp2UGF3EAEaFi1jYTA0R0d4MXhmYjFwM0pqTlp5aEE,Perfecto para pasar un buen rato con niños y también relajado,Hace 4 meses,2020-03-23 12:42:18.433242,5.0,Sr. Franci Javier,13,0,https://www.google.com/maps/contrib/105365357711701558925?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQwbFAySDlRRRABGhZRVnQxQWN2bFFUajdHMV9mc3dsenR3,,Hace 4 meses,2020-03-23 12:42:18.434239,4.0,diego lavado Martínez,0,0,https://www.google.com/maps/contrib/104344014546619850254?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQwNUxhMHB3RRABGhZyNTlUME84UUVidjRzcnZUdlUzdy1B,,Hace 4 meses,2020-03-23 12:42:18.435237,5.0,Cefe Salgado perez,0,0,https://www.google.com/maps/contrib/114698158437590049094?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQwcEpUT3hnRRABGhZLVlNHaFNHLXRFaTh3ZHRkN1g5a0dB,,Hace 5 meses,2020-03-23 12:42:18.436235,5.0,Alvaro Moralo Ruiz,33,0,https://www.google.com/maps/contrib/111182054228025647502?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQwMk56SHJ3RRABGhYzMzZ2TmdwNjNWZXRLMDhwSE9aWEZ3,,Hace 5 meses,2020-03-23 12:42:18.437232,4.0,Angeles Luengo,0,0,https://www.google.com/maps/contrib/101494784463865045852?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwbVBpQUZnEAEaFmoxTTBIOFlUMEVkbElQMU5LejV4aFE,,Hace 5 meses,2020-03-23 12:42:18.438229,4.0,Francisco Pérez Rodríguez,1,0,https://www.google.com/maps/contrib/108686239879554782984?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQwcUlIZmpRRRABGhZ6TEJONUtvaHA1WnlnVkVLQWJ1UnZn,,Hace 5 meses,2020-03-23 12:42:25.722975,5.0,Paula Fontes,0,0,https://www.google.com/maps/contrib/107027514028952497302?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwcUtiNWRnEAEaFkRsNWlOMFFQeXBsMjBENnN2WXlmV0E,,Hace 5 meses,2020-03-23 12:42:25.724970,4.0,Jose Luis gonzalez martinez,0,0,https://www.google.com/maps/contrib/100462230480267944977?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQwcVBydXBRRRABGhZSX3ppSi1NWEtVLUF3QzIzVWZPc1p3,Tranquilo puedes tomar algo y ver patos,Hace 5 meses,2020-03-23 12:42:25.725969,5.0,Julian Manzanedo Pérez,0,0,https://www.google.com/maps/contrib/112553147177645207870?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQweUpmMzVRRRABGhZ6Unc3T2dYdk1YdjJkNmw0NThUX3Zn,"(Traducido por Google) Buen ambiente, el perro es bueno y barato 😉  (Original) Bom ambiente o cachorro é bom e barato 😉",Hace 5 meses,2020-03-23 12:42:25.726964,5.0,KLOWKO CHANNEL,0,0,https://www.google.com/maps/contrib/110857166861339839269?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQweU8yZTl3RRABGhY3X0I0TEpQZnVGS0JJMkNWbFNGU1d3,Hay pocos columpios y muchos niños.,Hace 5 meses,2020-03-23 12:42:25.726964,3.0,Ana Martínez González,0,0,https://www.google.com/maps/contrib/114433810739523395418?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNRamZEWEdBEAEaFjRNaFBDVUdyVHZ1U3dmTzUyTHhMWXc,Muy feliz de que el Ayto concediera un árbol para nuestros bebés estrellas... Nuestros angelitos del cielo y agradecemos a la gente que respeten ese espacio por la memoria de nuestros hij@s,Hace 5 meses,2020-03-23 12:42:25.727962,3.0,Erika Castellanos Melgarejo,0,0,https://www.google.com/maps/contrib/102318416300265266701?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwOE1PM1JBEAEaFld3LVdQNXZrNmN6amhYWGM3N2JSV2c,,Hace 5 meses,2020-03-23 12:42:25.728959,5.0,Miz Feliz,6,0,https://www.google.com/maps/contrib/114970923461172875252?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUM0d3VYSzVRRRABGhZORDhxT1dyOXNvZzVBelNoVERaQ1JB,"Genial parque de mi ciudad, antiguamente estaba lleno de yonkis. Ahora parece que está mejorcillo.",Hace 5 meses,2020-03-23 12:42:25.729956,5.0,Nieves Avilés,0,0,https://www.google.com/maps/contrib/110160978648427021545?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQwNExYSTd3RRABGhZUMmI3UFZ5YktHTEJCb1ZiVXBheGN3,,Hace 5 meses,2020-03-23 12:42:25.730954,5.0,Maly Mat,3,0,https://www.google.com/maps/contrib/106799449254637142967?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQwNEpTSC1nRRABGhZKSnNwUERUQUZQbEp2WFlkc0NfX09R,,Hace 5 meses,2020-03-23 12:42:25.730954,5.0,Alfonso Ballester,0,0,https://www.google.com/maps/contrib/118037112399083317106?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwZ09QNVV3EAEaFmRVU2Q2OVV1M084ZDBjZnhITG1lZ2c,,Hace 5 meses,2020-03-23 12:42:33.052242,5.0,Mª Carmen Santos,10,0,https://www.google.com/maps/contrib/116415020359817205481?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUMwX19EbVhnEAEaFnVXSXpfbTJ3aUl6eWg2UmhfbGZBQkE,,Hace 5 meses,2020-03-23 12:42:33.053239,5.0,fmmilan7,2,0,https://www.google.com/maps/contrib/111065477433304992071?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUMwM19HQzZBRRABGhZQZWcxc05aQnBsV0R5eWkyeXFzUkJB,,Hace 5 meses,2020-03-23 12:42:33.053239,5.0,Micaela Estrecha,0,0,https://www.google.com/maps/contrib/111374489117630410585?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUMwM19LYTZBRRABGhZvRHkwaEpQUjdHYTNUdWozcGNjcXBR,,Hace 5 meses,2020-03-23 12:42:33.054237,5.0,Jose Vargas,0,0,https://www.google.com/maps/contrib/101287237692080747943?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUMwci1QcU93EAEaFjVicHlzeUJXVGs5bl92Ukh2aF8zSHc,,Hace 5 meses,2020-03-23 12:42:33.055234,4.0,MONITA LINDA,0,0,https://www.google.com/maps/contrib/114079228038097149614?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUMwcjZLZFFnEAEaFjAxbDlqeVNJRTJReHZKc3FxNHFiT1E,,Hace 5 meses,2020-03-23 12:42:33.056232,5.0,Jose Pablo Alvarado Lechon,2,0,https://www.google.com/maps/contrib/112489290993434744362?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUMwOV91Y3JRRRABGhYtdEpscG15TXFDbzNieFdJWkVnR3p3,,Hace 5 meses,2020-03-23 12:42:33.057229,4.0,Hector Muñoz,10,0,https://www.google.com/maps/contrib/108707900286244479411?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUMwOS12Y3NRRRABGhY0MURZWk94ZGZjZTFYaFFqYUZVeDln,,Hace 5 meses,2020-03-23 12:42:33.058226,4.0,Elena Rueda,0,0,https://www.google.com/maps/contrib/117106760484188519057?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUMwMTdleUZBEAEaFmN5dlBxZTkzU29OeWFWMHM2aHg0T1E,,Hace 5 meses,2020-03-23 12:42:33.059224,5.0,Ale Mendez,1,0,https://www.google.com/maps/contrib/102883941674393519636?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUMwMTRMR1JREAEaFk9hcGxzRlRGcW5MZkZWXzI0XzRmYkE,,Hace 5 meses,2020-03-23 12:42:33.060221,5.0,jose ramon morillo sanchez,0,0,https://www.google.com/maps/contrib/109751474492091480586?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUMwbDVDbENREAEaFktoYTBmdWs2SHExVWVTUnZ0QzZVdkE,,Hace 5 meses,2020-03-23 12:42:40.380576,4.0,Nibras Wattar,0,0,https://www.google.com/maps/contrib/113164494601800438709?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUMweDYtbE1REAEaFnhqaGJuanBoTGMwQmFlUzNaYlpycEE,No está bien cuidado,Hace 5 meses,2020-03-23 12:42:40.381574,1.0,Silvia Gallardo,11,0,https://www.google.com/maps/contrib/103745744715348364184?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUMwaDZuWDFBRRABGhZtVEhma2JMZUxsbDZxZ2ZZN0lTTkZn,,Hace 5 meses,2020-03-23 12:42:40.382571,5.0,Lourdes Garcia Olivera,0,0,https://www.google.com/maps/contrib/111658901440524679225?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUMwaF9xYWJBEAEaFjVFTzJQMUdCVlVfOUtEc0VtVFgzakE,Bonito sitio para pasear y pasar un buen rato familiar,Hace 5 meses,2020-03-23 12:42:40.383569,3.0,david bravo,0,0,https://www.google.com/maps/contrib/103276353259941627102?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUMwLS1PQkl3EAEaFnRuS1BoS0ZWS29XVUpCQldOVHZGQ3c,,Hace 5 meses,2020-03-23 12:42:40.383569,5.0,Rafael Díaz Torres,0,0,https://www.google.com/maps/contrib/101313306135113571710?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUMwdS1MWm1nRRABGhZZckR2djd3blVOUDc0WHNqMVctVm1n,,Hace 5 meses,2020-03-23 12:42:40.384566,5.0,Daniel correa crespo,0,0,https://www.google.com/maps/contrib/116873013623091719288?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUMwdTRUUGxnRRABGhZpRXZYZmlrSG5wZGI4WU1jdmFNdXJR,Muy bueno esta noche good festival,Hace 5 meses,2020-03-23 12:42:40.385563,4.0,Jose luis Caceres Falcon,5,0,https://www.google.com/maps/contrib/102774273922130949098?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUMwMjZlc0x3EAEaFlFyNDc0YlNFRE82dFJUYzhlWWJpMmc,,Hace 5 meses,2020-03-23 12:42:40.386561,4.0,Luis Antonio Gomez,0,0,https://www.google.com/maps/contrib/114350890258112573497?hl=es-ES
